idp;a;veget5;c135
642508 ;6;A;1.74
642508 ;7;0;1.31
643704 ;1;6;
643704 ;2;6;
643704 ;3;6;
643704 ;4;6;
643704 ;5;0;1.71
644653 ;1;6;
644653 ;2;6;
644653 ;3;6;
644653 ;4;6;
644653 ;5;6;
644653 ;6;6;
644653 ;7;6;
644653 ;8;6;
644653 ;9;6;
646016 ;1;0;1.09
646016 ;2;0;0.46
646016 ;3;0;0.24
646016 ;4;0;0.61
646016 ;5;0;1.25
646016 ;6;0;1.34
646016 ;7;0;1.61
646016 ;8;0;0.57
646016 ;9;0;0.43
646016 ;10;0;0.38
646016 ;11;0;1.35
646016 ;12;0;1.31
646016 ;13;0;0.43
646016 ;14;0;1.16
646016 ;15;0;1.44
646016 ;16;0;0.43
646461 ;1;0;0.6
646461 ;2;6;
646461 ;3;6;
646461 ;4;6;
646461 ;5;6;
646461 ;6;0;2.8
646461 ;10;0;1.67
646461 ;11;0;1.52
646845 ;1;0;1.62
646845 ;2;0;1.51
646845 ;3;0;0.6
646845 ;4;0;1.69
646845 ;5;0;1.75
646845 ;6;0;1.36
646845 ;7;0;1.62
646845 ;8;0;1.46
646845 ;9;0;1.6
646931 ;1;0;1.05
646931 ;2;0;1.11
646931 ;3;0;0.92
646931 ;4;0;0.94
647126 ;1;0;1.09
647126 ;2;0;1.23
647126 ;3;0;1.18
647126 ;4;0;1.12
647981 ;1;6;
647981 ;2;6;
647981 ;3;6;
647981 ;4;6;
647981 ;5;6;
647981 ;6;6;
647981 ;7;6;
647981 ;8;6;
647981 ;9;6;
647981 ;10;6;
648400 ;1;6;
648400 ;2;6;
648400 ;3;6;
648400 ;4;6;
648500 ;1;M;0.5
648500 ;2;0;0.83
648500 ;3;0;0.8
648500 ;4;0;1.01
648611 ;1;0;0.6
648611 ;2;0;0.55
648611 ;3;0;0.91
648652 ;1;0;1.07
648652 ;2;0;1.22
648652 ;3;0;0.94
648652 ;4;0;1.09
648652 ;5;0;0.34
648652 ;6;0;0.25
648892 ;1;0;1.49
648892 ;2;0;1.37
648892 ;3;0;1.18
648892 ;4;0;1.1
649023 ;1;0;0.94
649023 ;2;0;0.98
649023 ;3;0;1.01
649023 ;4;0;1.01
649023 ;5;0;0.5
649023 ;6;0;0.48
649372 ;1;6;
649372 ;2;6;
649372 ;3;6;
649372 ;4;6;
649489 ;1;0;1.13
649489 ;2;0;1.16
649489 ;3;0;0.7
649489 ;4;0;0.53
649526 ;1;A;0.55
649526 ;2;0;0.99
649526 ;3;0;0.58
649526 ;4;0;0.66
649526 ;5;0;0.61
649526 ;6;0;0.29
649526 ;7;0;0.35
649526 ;8;0;0.67
649526 ;9;0;0.27
649526 ;10;0;0.29
649526 ;11;A;0.55
649526 ;12;A;0.58
649526 ;13;A;0.42
649526 ;14;0;0.31
649526 ;15;0;0.51
649526 ;16;0;0.47
649526 ;17;0;0.54
649526 ;19;0;0.53
649526 ;21;0;0.28
649526 ;23;M;0.46
649526 ;24;0;0.46
649526 ;25;0;0.57
649526 ;26;M;0.32
649644 ;1;0;1.63
649644 ;2;0;1.53
649644 ;3;0;2
649644 ;4;0;0.3
649644 ;5;0;1.74
649644 ;6;0;1.25
649644 ;7;0;1.29
650589 ;1;6;
650589 ;2;6;
650589 ;3;6;
650589 ;4;6;
650589 ;5;6;
650589 ;6;6;
650690 ;1;0;1.15
650690 ;2;0;1.27
650690 ;3;0;1.23
650690 ;4;0;1.27
651559 ;1;0;1.54
651559 ;2;0;0.93
651672 ;1;0;1.16
651672 ;2;0;1.26
651672 ;3;0;1.25
651672 ;4;0;1.3
651672 ;5;0;0.51
651672 ;6;0;0.99
651672 ;7;6;
651672 ;8;0;0.6
651672 ;9;6;
651672 ;10;6;
651672 ;11;0;0.67
651672 ;12;6;
651672 ;13;0;0.5
651779 ;1;0;1.06
651779 ;2;0;1.03
651779 ;3;0;1.12
651779 ;4;M;1.1
651779 ;5;0;0.48
651779 ;6;M;0.27
652270 ;1;0;2.05
652270 ;2;0;1.19
652270 ;3;0;1.21
652340 ;1;0;1.39
652340 ;2;0;1.52
652340 ;3;0;1.39
652340 ;4;0;1.41
652694 ;1;0;1.37
652694 ;2;0;1.35
652694 ;3;0;1.03
652694 ;4;0;1.01
652694 ;5;0;0.54
652694 ;6;0;0.54
652837 ;1;0;1.38
652837 ;2;0;1.5
652837 ;3;0;1.39
652837 ;4;0;1.47
652837 ;5;0;0.39
653124 ;1;0;0.78
653124 ;2;0;0.98
653124 ;3;0;0.97
653124 ;4;0;1.02
653212 ;1;0;1.63
653212 ;2;0;1.77
653212 ;3;0;1.84
653212 ;4;0;1.75
653212 ;5;0;0.47
653212 ;6;0;0.32
653974 ;1;0;1.59
653974 ;2;0;1.43
653974 ;3;0;0.53
653974 ;4;0;1.39
654028 ;1;0;1.43
654028 ;2;0;0.87
654028 ;3;0;1.62
654028 ;4;0;1.3
654028 ;5;0;0.45
654028 ;6;0;0.36
654482 ;1;0;1.67
654482 ;2;0;1.24
654482 ;3;0;1.38
654482 ;4;0;1.82
654551 ;1;0;1.31
654551 ;2;0;1.25
654551 ;3;0;1.37
654551 ;4;0;1.3
654837 ;1;0;0.78
654837 ;2;0;1.69
654837 ;3;0;1.49
654837 ;4;0;1.12
654837 ;5;0;0.54
654837 ;8;0;0.38
654837 ;9;0;0.26
654837 ;10;0;0.89
654837 ;11;0;0.82
654837 ;12;0;0.53
654837 ;13;0;0.62
654837 ;14;0;0.54
654837 ;15;0;0.34
654837 ;16;0;0.66
654837 ;18;0;0.37
655353 ;1;6;
655353 ;2;6;
655353 ;3;6;
655353 ;4;6;
655673 ;1;6;
655673 ;2;6;
655673 ;3;6;
655673 ;4;6;
655840 ;1;0;0.97
655840 ;2;0;0.68
655840 ;3;0;1.04
655840 ;4;0;1.1
655840 ;5;0;2.35
655840 ;6;0;1.52
656301 ;1;0;1.36
656301 ;2;0;1.27
656301 ;3;0;1.35
656301 ;4;0;1.5
656430 ;1;6;
656430 ;2;6;
656430 ;3;6;
656430 ;4;6;
657462 ;1;0;0.32
657462 ;2;0;0.53
657462 ;3;0;0.55
657462 ;4;M;0.84
657462 ;5;M;0.32
657462 ;6;0;0.39
657462 ;7;0;0.36
657462 ;8;M;1.16
657462 ;9;0;0.89
657462 ;10;0;0.67
657462 ;11;M;0.24
657462 ;12;0;0.25
657462 ;14;0;0.42
657462 ;15;0;0.57
657842 ;1;0;0.48
657842 ;2;0;1.23
657842 ;3;0;1.15
658507 ;1;0;1.03
658507 ;2;0;0.76
658507 ;3;0;0.61
658507 ;4;0;0.86
658799 ;1;6;
658799 ;2;6;
658799 ;3;6;
658799 ;4;6;
658799 ;5;6;
658799 ;6;6;
658799 ;7;6;
658799 ;8;6;
658799 ;9;6;
658799 ;10;6;
658799 ;11;6;
658799 ;12;6;
658799 ;13;6;
658932 ;1;0;1.03
658932 ;2;0;1.05
658932 ;3;0;1.09
658932 ;4;0;1.09
659255 ;1;0;1.36
659255 ;2;0;1.37
659255 ;3;0;1.31
659255 ;4;0;1.26
659536 ;1;0;0.78
659536 ;2;0;0.78
659536 ;3;0;0.82
659536 ;4;0;0.79
659590 ;1;0;1.2
659590 ;2;0;0.8
659969 ;1;0;0.33
659969 ;2;0;0.45
659969 ;3;0;0.45
659969 ;4;0;1.14
659969 ;5;0;1.63
659969 ;6;0;1.45
659969 ;7;0;0.94
659969 ;8;0;1.57
659969 ;9;0;1.13
659969 ;10;0;0.62
659969 ;11;0;1.2
659969 ;12;0;1.45
660016 ;1;0;1.43
660016 ;2;0;1.43
660016 ;3;0;1.34
660016 ;4;0;1.31
660425 ;1;6;
660425 ;2;6;
660425 ;3;6;
660425 ;4;6;
660480 ;1;6;
660868 ;3;0;0.93
660868 ;4;0;0.94
661351 ;1;0;1.09
661351 ;2;0;1.22
661351 ;3;0;1.2
661351 ;4;0;1.25
661479 ;1;0;0.57
661479 ;2;0;0.58
661479 ;3;0;0.49
661479 ;4;0;0.53
661479 ;5;0;0.35
661479 ;6;0;0.32
661479 ;7;0;0.35
661479 ;8;0;0.37
661479 ;9;0;0.49
661479 ;10;0;0.28
661479 ;11;0;0.4
661479 ;12;0;0.32
661479 ;13;0;0.46
661479 ;14;0;0.62
661599 ;1;0;1.56
661599 ;2;0;1.79
661599 ;3;0;1.47
661599 ;4;0;0.92
661599 ;5;0;0.28
661599 ;6;0;0.35
661599 ;7;0;0.37
661599 ;8;0;0.39
661599 ;9;0;1.11
661599 ;10;0;0.45
661688 ;1;6;
661688 ;2;6;
661688 ;3;0;1.48
661688 ;4;0;0.95
661688 ;5;0;1.26
661688 ;6;0;1.32
661688 ;7;6;
661688 ;8;6;
661688 ;9;6;
662149 ;1;0;0.54
662149 ;2;0;0.79
662149 ;3;0;0.76
662149 ;4;0;0.93
662402 ;1;0;0.31
662402 ;2;0;0.31
662402 ;3;0;0.34
662402 ;4;0;0.37
662402 ;5;0;0.32
662402 ;6;0;0.36
662402 ;7;0;0.34
662402 ;8;0;0.49
662402 ;9;6;
662402 ;10;6;
662402 ;11;0;0.83
662402 ;12;0;2.21
662402 ;13;0;1.89
662402 ;14;0;0.74
662402 ;16;M;0.88
662402 ;17;0;0.42
662402 ;18;0;0.38
662402 ;19;0;0.44
662402 ;20;0;0.4
662494 ;1;0;1.22
662494 ;2;0;1.46
662494 ;3;0;1.53
662494 ;4;0;1.01
662496 ;1;0;0.42
662496 ;2;0;0.4
662496 ;3;0;0.66
662689 ;1;0;1.55
662689 ;2;0;2.07
662689 ;3;0;1.44
662689 ;4;0;1.69
662689 ;5;0;0.4
662689 ;6;0;0.29
662689 ;7;0;0.5
662689 ;8;0;0.38
662689 ;9;0;0.28
662689 ;10;0;0.35
662689 ;11;0;0.41
662689 ;12;0;0.29
662689 ;13;0;0.32
662689 ;14;0;0.26
662689 ;15;0;0.48
662689 ;16;0;0.58
662689 ;17;0;0.4
662689 ;18;0;0.33
662689 ;19;0;0.4
662689 ;20;0;0.31
662839 ;1;0;1.2
662839 ;2;0;1.28
662839 ;3;0;1.19
662839 ;4;0;1.33
662879 ;1;0;0.83
662879 ;2;0;1.05
662879 ;3;0;0.87
662879 ;4;0;0.7
663530 ;1;0;1.3
663530 ;2;0;1.42
663530 ;3;0;1.33
663530 ;4;0;1.34
663566 ;1;6;
663566 ;2;6;
663566 ;3;6;
663566 ;4;6;
663566 ;5;0;1.03
663566 ;6;0;1
663566 ;7;0;0.95
663566 ;8;0;1
663566 ;9;0;1.07
663640 ;1;0;1.78
663640 ;2;0;1.88
663640 ;3;0;1.52
663640 ;4;0;1.68
663859 ;1;0;1.49
663859 ;2;0;1.45
663859 ;3;0;1.55
663859 ;4;0;1.5
664241 ;1;0;1.49
664241 ;2;0;1.24
664241 ;3;0;1.4
664241 ;4;0;1.24
664241 ;8;M;0.52
664241 ;10;A;0.26
664241 ;11;0;0.3
664515 ;1;0;0.96
664515 ;2;0;1.03
664515 ;3;0;1.18
664515 ;4;0;1.18
664515 ;5;0;0.36
664515 ;6;0;0.35
664515 ;7;0;0.31
664515 ;8;0;0.28
664515 ;9;0;0.27
664515 ;10;0;0.34
664735 ;1;0;0.63
664735 ;2;0;0.99
664735 ;3;0;0.97
664735 ;4;0;1
664863 ;1;6;
664863 ;2;6;
664863 ;3;6;
664863 ;4;6;
664863 ;5;6;
664863 ;6;6;
664863 ;7;6;
664863 ;8;6;
664863 ;9;6;
665044 ;1;0;0.78
665044 ;2;0;1.12
665044 ;3;0;1.05
665105 ;1;0;1.47
665150 ;1;0;1.07
665150 ;2;0;1.13
665150 ;3;0;1.06
665150 ;4;0;1.04
665864 ;1;6;
665864 ;2;6;
665864 ;3;6;
665864 ;4;6;
666562 ;1;0;1.42
666562 ;2;0;1.34
666562 ;3;0;0.43
666562 ;4;0;1.15
666763 ;1;0;1.34
666763 ;2;0;1.3
666763 ;3;0;1.3
666763 ;4;0;1.3
666967 ;1;0;0.63
666967 ;2;0;1.03
666967 ;3;0;1.04
666967 ;4;0;0.76
667379 ;1;0;1.01
667379 ;2;0;0.91
667379 ;3;0;0.96
667379 ;4;0;1.09
668018 ;1;6;
668018 ;2;6;
668018 ;3;6;
668018 ;4;6;
668156 ;1;0;1.06
668156 ;2;M;0.32
668156 ;3;0;1.06
668156 ;4;0;0.29
668156 ;6;0;0.51
668156 ;7;0;1.08
668156 ;8;0;0.65
668156 ;9;0;0.37
668156 ;10;0;0.39
668156 ;11;0;0.83
668156 ;12;0;0.75
668304 ;1;0;0.7
668304 ;2;6;
668304 ;3;6;
668304 ;4;0;0.77
668304 ;5;0;0.37
668304 ;6;0;0.47
668333 ;1;0;0.88
668333 ;2;0;0.88
668333 ;3;0;1.15
668333 ;4;0;1.19
668912 ;1;0;1.08
668912 ;2;0;1.02
668912 ;3;0;0.84
668912 ;4;0;1.02
669091 ;1;0;1.02
669091 ;2;0;0.74
669091 ;3;0;0.62
669091 ;4;0;0.66
669091 ;5;0;0.47
669091 ;6;0;0.32
669091 ;7;0;0.46
669091 ;8;0;0.52
669584 ;1;0;1.36
669584 ;2;0;1.31
669584 ;3;0;1.39
669584 ;4;0;1.39
669943 ;1;0;1.68
669943 ;2;0;1.57
669943 ;3;0;1.53
669943 ;4;0;1.2
670065 ;1;0;1.1
670065 ;2;0;0.96
670065 ;3;0;0.97
670065 ;4;0;1.01
670420 ;1;6;
670420 ;2;6;
670420 ;3;6;
670420 ;4;6;
671082 ;1;0;1.05
671082 ;2;0;1.29
671082 ;3;0;1.1
671082 ;4;0;1.28
671989 ;1;0;1.46
671989 ;2;M;0.27
671989 ;3;0;1.46
671989 ;5;0;0.95
671989 ;6;0;0.3
671989 ;7;0;0.53
671989 ;8;0;0.48
671989 ;9;0;0.5
671989 ;10;0;0.35
671989 ;11;M;0.29
671989 ;12;0;0.94
671989 ;13;0;0.31
671989 ;14;0;0.3
671989 ;15;0;0.83
671989 ;16;0;0.46
671989 ;17;0;0.53
672483 ;1;6;
672483 ;2;6;
672483 ;3;6;
672483 ;4;6;
672739 ;1;6;
672739 ;2;6;
673758 ;1;0;1.18
673758 ;2;0;1.11
673758 ;3;0;0.84
673758 ;5;0;0.29
673758 ;6;0;0.32
673758 ;7;0;0.31
673758 ;8;0;0.27
673758 ;9;0;0.32
673758 ;10;0;1.04
673758 ;11;0;0.27
673758 ;12;0;0.39
673758 ;13;0;0.36
673758 ;14;0;0.31
673758 ;15;0;0.28
673924 ;1;0;1.19
673924 ;2;0;1.26
673924 ;3;0;1.19
673924 ;4;0;1.34
674154 ;1;0;0.57
674513 ;1;0;0.67
674513 ;2;0;0.68
674513 ;3;0;0.82
674513 ;4;0;0.52
675062 ;1;0;0.8
675062 ;2;0;0.77
675062 ;3;0;0.85
675062 ;4;0;0.72
675164 ;1;0;1.04
675164 ;2;0;1.06
675164 ;3;0;1.4
675164 ;4;0;1.17
675167 ;1;0;2
675167 ;2;0;2.3
675167 ;3;0;1.55
675167 ;4;0;1.66
675892 ;1;0;0.85
675892 ;2;0;0.94
675892 ;3;0;0.88
675892 ;4;0;1
677069 ;1;0;1.03
677069 ;2;0;1.35
677069 ;3;0;0.61
677069 ;4;N;
677355 ;1;0;0.56
677355 ;2;0;0.33
677355 ;3;0;0.37
677905 ;1;0;1.39
677905 ;2;0;1.56
677905 ;3;0;1.75
677905 ;4;0;1.65
678017 ;1;0;2.46
678017 ;2;0;1.04
678017 ;3;A;1.06
678017 ;4;0;1
678017 ;5;0;1.36
678017 ;6;0;1.59
678017 ;7;0;1.48
678017 ;8;0;0.38
678017 ;9;0;0.29
678017 ;10;0;0.25
678017 ;11;0;0.35
678017 ;12;0;0.31
678017 ;13;0;0.6
678017 ;14;0;2.12
678151 ;1;6;
678151 ;2;6;
678151 ;3;6;
678151 ;4;6;
678151 ;5;6;
678439 ;1;6;
678439 ;2;M;0.89
678439 ;3;6;
678439 ;4;6;
679134 ;1;0;0.67
679134 ;2;0;0.78
679134 ;3;6;
679134 ;4;0;0.8
679187 ;1;6;
679187 ;2;6;
679187 ;3;6;
679187 ;4;6;
679187 ;5;6;
679187 ;6;6;
679187 ;7;6;
679187 ;8;6;
679187 ;9;6;
679187 ;10;6;
679618 ;1;0;1.06
679618 ;2;0;2.99
679618 ;3;0;0.38
679618 ;4;0;0.32
679835 ;1;6;
679835 ;2;6;
679835 ;3;6;
679835 ;4;6;
680082 ;1;0;1.57
680082 ;2;0;1.21
680082 ;3;0;0.69
680082 ;4;0;1.61
680374 ;1;6;
680374 ;2;6;
680374 ;3;6;
680374 ;4;6;
680442 ;1;0;0.93
680442 ;2;0;0.69
680442 ;3;0;0.72
680442 ;4;0;0.76
680552 ;1;0;1.32
680552 ;2;0;0.93
680552 ;3;0;0.76
680552 ;4;0;0.52
680552 ;6;0;0.52
680552 ;7;0;0.35
680552 ;8;0;0.34
680552 ;9;0;0.32
680552 ;10;0;0.26
680552 ;11;0;0.33
680552 ;12;0;0.26
680552 ;13;0;0.38
680552 ;16;0;0.46
680552 ;17;M;0.31
680552 ;19;0;0.48
680552 ;20;0;0.41
680552 ;21;M;0.32
680552 ;23;0;0.28
680552 ;24;0;0.38
680552 ;26;0;0.27
680552 ;27;0;0.34
680552 ;28;0;0.29
680552 ;31;0;0.28
700266 ;1;6;
700266 ;2;6;
700266 ;3;6;
700266 ;4;6;
701745 ;1;0;1.241
701745 ;2;0;1.319
701745 ;3;0;1.25
701745 ;4;0;1.606
701745 ;5;0;0.359
701745 ;6;0;0.358
701745 ;7;0;0.452
701745 ;8;0;0.273
701745 ;9;0;0.316
701745 ;10;M;0.245
701922 ;1;0;1.114
701922 ;2;0;1.076
701922 ;3;0;0.886
701922 ;4;0;0.895
702387 ;1;0;0.834
702387 ;4;0;0.778
702592 ;1;0;1.173
702592 ;2;0;1.05
702592 ;3;0;0.911
702592 ;4;0;1.612
702592 ;5;0;0.327
702592 ;6;0;0.461
702592 ;7;0;0.285
702592 ;8;0;0.412
702592 ;9;0;0.553
702592 ;10;0;0.292
702592 ;11;0;0.325
702592 ;12;M;0.43
702592 ;13;0;0.291
702592 ;14;0;0.268
702592 ;15;0;0.35
702592 ;16;0;0.363
702592 ;17;0;0.284
702592 ;18;0;0.338
702607 ;1;0;1.158
702607 ;2;0;1.302
702607 ;3;0;1.234
702607 ;4;0;1.248
702618 ;1;0;1.173
702618 ;2;0;0.784
702618 ;3;0;1.027
702618 ;4;0;1.272
702947 ;1;0;1.164
702947 ;2;0;1.112
702947 ;3;0;1.099
702947 ;4;0;1.178
703124 ;1;6;
703124 ;2;6;
703124 ;3;6;
703124 ;4;6;
703776 ;1;0;1.103
703776 ;2;0;1.05
703776 ;3;0;1.045
703776 ;4;0;0.93
703883 ;1;0;1.25
703883 ;2;0;1.426
703883 ;3;0;1.311
703883 ;4;0;1.122
704284 ;1;0;1.324
704284 ;2;0;1.36
704284 ;3;0;1.366
704284 ;4;0;1.512
704914 ;1;0;0.885
704914 ;2;0;1.015
704914 ;3;0;1.153
704914 ;4;0;1.317
704914 ;5;0;0.563
705548 ;1;0;0.935
705548 ;2;0;0.865
705548 ;3;0;0.99
705548 ;4;0;0.746
705548 ;5;0;0.31
705548 ;6;0;0.311
705548 ;7;0;0.497
705548 ;8;0;0.935
705548 ;9;0;0.485
705548 ;10;0;0.435
705548 ;11;0;0.525
705661 ;1;0;0.754
705661 ;2;0;0.733
705661 ;3;0;0.741
705661 ;4;0;0.855
705898 ;1;0;1.622
705898 ;2;0;1.885
705898 ;3;0;1.887
705898 ;4;0;1.771
706070 ;1;0;1.348
706070 ;2;0;1.382
706070 ;3;0;1.444
706070 ;4;0;1.711
706070 ;5;0;1.487
706070 ;6;0;1.587
706070 ;7;0;0.312
706070 ;8;0;1.509
706436 ;1;0;0.806
706436 ;2;0;0.873
706436 ;3;0;0.962
706436 ;4;0;0.893
706581 ;1;0;1.294
706581 ;2;0;1.273
706581 ;3;0;1.233
706581 ;4;0;1.189
707452 ;1;6;
707452 ;2;6;
707452 ;3;6;
707452 ;4;6;
707577 ;1;6;
707577 ;2;6;
707577 ;3;6;
707577 ;4;6;
707577 ;6;6;
707577 ;7;6;
707577 ;8;6;
707577 ;9;6;
707577 ;10;6;
707577 ;11;6;
707911 ;1;6;
707911 ;2;6;
707911 ;3;6;
707911 ;4;6;
708151 ;1;0;0.747
708151 ;2;0;0.985
708151 ;3;0;0.927
708151 ;4;0;0.845
708657 ;1;6;
708657 ;2;6;
708657 ;3;6;
708657 ;4;6;
